timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747679527.4872267,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4877484,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4882987,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4891298,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4896955,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.490263,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.490796,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4913607,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4918926,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4924397,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4929833,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.493615,0.3589472,0.9922148,0.19066972,-0.384427,0.28083012,-0.054062128
1747679527.4944227,0.3589472,0.9922148,0.19066972,-0.3109238,0.30959225,-0.07004108
1747679527.4949589,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4955075,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4960456,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4965985,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4971511,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4977057,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.49826,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4988132,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4993653,0.3462562,1.0205253,0.1935984,-0.3109238,0.30959225,-0.07004108
1747679527.4999292,0.3462562,1.0205253,0.1935984,-0.2033322,0.07736477,-0.08175898
1747679527.5004807,0.3462562,1.0205253,0.1935984,-0.2033322,0.07736477,-0.08175898
1747679527.5010426,0.3462562,1.0205253,0.1935984,-0.2033322,0.07736477,-0.08175898
1747679527.5023508,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5029135,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.503472,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5042634,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5051405,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5056982,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5062554,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5068038,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.507343,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5078666,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.508405,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5089576,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5095189,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5101066,0.3867697,1.0546933,0.21898036,-0.2033322,0.07736477,-0.08175898
1747679527.5106592,0.3867697,1.0546933,0.21898036,-0.08508793,-0.21877852,-0.13502216
1747679527.511216,0.3867697,1.0546933,0.21898036,-0.08508793,-0.21877852,-0.13502216
1747679527.5117729,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5123334,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.512897,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5134678,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5140042,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.514535,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5150511,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5155823,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5161138,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.51667,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.51721,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.51777,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5183332,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.5188832,0.4302119,1.0644556,0.19018161,-0.08508793,-0.21877852,-0.13502216
1747679527.519574,0.40531808,1.0605507,0.1057378,-0.08508793,-0.21877852,-0.13502216
1747679527.520161,0.40531808,1.0605507,0.1057378,-0.08508793,-0.21877852,-0.13502216
1747679527.5206823,0.40531808,1.0605507,0.1057378,-0.08508793,-0.21877852,-0.13502216
1747679527.5212197,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.521753,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5222816,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5228107,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5233386,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5238655,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5244026,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.524964,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5263016,0.40531808,1.0605507,0.1057378,-0.031824753,-0.35619754,-0.19893798
1747679527.5404305,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5413108,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.541895,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5424252,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5429847,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5435183,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.544073,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5445912,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5451167,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5456471,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5461757,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5467045,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5472374,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5477798,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5486908,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.549258,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5497997,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5504205,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5509398,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5527365,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5549204,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5556142,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5561712,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5567205,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.55727,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5578213,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5583968,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5589304,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5594792,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5600276,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5605862,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.561148,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5616875,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5622573,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5627844,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5633526,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5640988,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5646474,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5696924,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5702748,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5708818,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5714462,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5720158,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5725517,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5730858,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5736206,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5741696,0.32477918,1.0537171,0.032520626,-0.07230477,-0.3285007,-0.22556958
1747679527.5747464,0.30818328,0.9746426,0.20287259,-0.1415469,0.2872217,-0.16165376
1747679527.575733,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5767248,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5777242,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5787241,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5797346,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5807688,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.581745,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5827332,0.30818328,0.9746426,0.20287259,-0.06165213,0.37457332,-0.20852536
1747679527.5837393,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.584732,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.5857246,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.5867248,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.5877295,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.588725,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.5897248,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.5907254,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.591725,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.5927248,0.20860794,1.0044177,0.12623861,-0.013715269,0.23289326,-0.17124113
1747679527.593735,0.20860794,1.0044177,0.12623861,0.0043942127,-0.058988973,-0.07004108
1747679527.5947387,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.5964983,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.5967507,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.5977447,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.5987396,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.599764,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.6003,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.600834,0.21934645,1.0063701,0.09304683,0.0043942127,-0.058988973,-0.07004108
1747679527.60135,0.21934645,1.0063701,0.09304683,0.016112113,-0.2752375,-0.029561065
1747679527.601908,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6024446,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6029596,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6034875,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6040351,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.604552,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6050785,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6056066,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.606134,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6066616,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6071887,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.607716,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6082437,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6087906,0.28426567,1.0058819,0.09597551,0.016112113,-0.2752375,-0.029561065
1747679527.6093144,0.28426567,1.0058819,0.09597551,0.027830012,-0.374307,-0.063649505
1747679527.6098635,0.28426567,1.0058819,0.09597551,0.027830012,-0.374307,-0.063649505
1747679527.610405,0.28426567,1.0058819,0.09597551,0.027830012,-0.374307,-0.063649505
1747679527.610977,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6115532,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.612085,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6126304,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.613172,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6137133,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6142445,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6148,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6153386,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.615879,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6164227,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.616964,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6175,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6180382,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6185796,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6191156,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6196532,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6201792,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.6207106,0.36138776,0.993191,0.10378534,0.027830012,-0.374307,-0.063649505
1747679527.621237,0.36138776,0.993191,0.10378534,0.019307904,-0.32956594,-0.11904321
1747679527.6217823,0.36138776,0.993191,0.10378534,0.019307904,-0.32956594,-0.11904321
1747679527.6223285,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6228542,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.623396,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6239398,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6244643,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.624987,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6255267,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6262748,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6268435,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6273906,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6279333,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.628484,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6290314,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.6295724,0.362364,0.96097535,0.08182019,0.019307904,-0.32956594,-0.11904321
1747679527.630107,0.3057427,0.9580467,0.06815299,0.019307904,-0.32956594,-0.11904321
1747679527.63066,0.3057427,0.9580467,0.06815299,-0.0041278964,-0.2603238,-0.16698007
1747679527.6312213,0.3057427,0.9580467,0.06815299,-0.0041278964,-0.2603238,-0.16698007
1747679527.6317823,0.3057427,0.9580467,0.06815299,-0.0041278964,-0.2603238,-0.16698007
