timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747679588.539655,-0.07596282,0.9839168,0.08621322,-0.4696481,0.08375636,-0.3534012
1747679588.5402777,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5408244,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.541353,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5418732,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5423927,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5429118,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5434644,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5440087,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5445318,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5450504,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.545569,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5460906,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5466123,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5471334,-0.07596282,0.9839168,0.08621322,-0.51438916,-0.055793185,-0.27457172
1747679588.5476913,-0.04814029,0.9839168,0.18481235,-0.51438916,-0.055793185,-0.27457172
1747679588.5482788,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.548856,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5494273,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5499964,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5505655,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5511336,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.551717,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5523007,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5528848,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5534828,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5540628,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5546105,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.555139,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.555661,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5561829,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5567045,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.557226,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.557749,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5582705,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5588272,-0.04814029,0.9839168,0.18481235,-0.48349655,-0.21558273,-0.13395691
1747679588.5594192,0.028493684,0.9517012,0.23948117,-0.48349655,-0.21558273,-0.13395691
1747679588.5599875,0.028493684,0.9517012,0.23948117,-0.48349655,-0.21558273,-0.13395691
1747679588.560557,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5611234,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5616658,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5622299,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5627913,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5633597,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5639267,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5645003,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.5650792,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
1747679588.565643,0.028493684,0.9517012,0.23948117,-0.36631754,-0.3476754,-0.071106344
