timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747679516.3514888,-0.089141905,0.98001194,-0.02166008,-0.2619217,-0.32104382,0.24847275
1747679516.3520465,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3526106,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.353166,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.353715,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3542752,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.354815,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3553915,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3559883,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3565197,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3570461,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.35759,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.35812,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3586662,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.359198,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3597198,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.3602693,-0.05399767,1.0005127,0.053509556,-0.2619217,-0.32104382,0.24847275
1747679516.360825,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
1747679516.3613563,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
1747679516.361921,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
1747679516.3624368,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
1747679516.362962,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
1747679516.3634882,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
1747679516.36403,0.02263631,1.0000246,0.094511166,-0.3087933,-0.2720417,0.30067065
