timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747679292.6294944,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.6300333,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.6305566,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.631076,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.6315947,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.6321497,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.6326697,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.633191,-0.111107066,0.57390064,0.71295226,0.30173594,-0.25406536,-0.6708498
1747679292.6337419,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6343083,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6348314,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6353505,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.635869,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6363876,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6369064,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6374602,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6379824,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6385028,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6390219,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6395402,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.640059,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6405776,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.641101,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6416516,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6422005,-0.21849224,0.609533,0.6656051,0.22290641,-0.4085286,-0.6175866
1747679292.6428933,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6435943,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6449904,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6455967,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6461504,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.646687,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.64721,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6477315,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6482556,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.648777,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6493065,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6498454,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6503735,-0.15991852,0.58171046,0.6617002,0.11531479,-0.46072653,-0.49188548
1747679292.6510677,-0.15991852,0.58171046,0.6617002,0.042876862,-0.51292443,-0.47058022
1747679292.651617,-0.15991852,0.58171046,0.6617002,0.042876862,-0.51292443,-0.47058022
1747679292.6521459,-0.15991852,0.58171046,0.6617002,0.042876862,-0.51292443,-0.47058022
1747679292.6526754,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6531997,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6537275,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6542602,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6547842,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6553056,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6558275,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.656349,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.656876,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6574976,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.658096,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6586518,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6592116,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6597414,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.66029,-0.07596282,0.58512723,0.7383342,0.042876862,-0.51292443,-0.47058022
1747679292.6617382,-0.07596282,0.58512723,0.7383342,0.01944106,-0.46179178,-0.4886897
1747679292.6622972,-0.07596282,0.58512723,0.7383342,0.01944106,-0.46179178,-0.4886897
1747679292.6628406,-0.013972278,0.59293705,0.7822645,0.01944106,-0.46179178,-0.4886897
