timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747672394.3228986,0.19152392,0.88580585,0.6255798,-0.7819035,0.52251184,-0.32770172
1747672394.32369,0.19152392,0.88580585,0.6255798,-0.7819035,0.52251184,-0.32770172
1747672394.3261254,0.19152392,0.88580585,0.6255798,-0.7819035,0.52251184,-0.32770172
1747672394.335318,0.22618006,0.84480417,0.6817129,-0.6679203,0.713194,-0.30320066
1747672394.4598062,0.264253,0.9282717,0.5426003,0.18642114,-0.3147854,0.04833634
1747672394.4632611,0.264253,0.9282717,0.5426003,0.18642114,-0.3147854,0.04833634
1747672394.5131063,0.18469033,0.87360287,0.36443847,-0.05006739,0.06870951,-0.13595428
1747672394.5150244,0.18469033,0.87360287,0.36443847,-0.05006739,0.06870951,-0.13595428
1747672394.5530038,0.15198664,0.8247915,0.5909236,-0.045806337,0.0037284228,-0.039015282
1747672394.5556607,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5571973,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5581875,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5587323,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.559608,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5604687,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5609965,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5618637,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.562588,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.563306,0.14076002,0.8179579,0.58897114,0.024501063,-0.13369058,0.012117374
1747672394.5653017,0.16614197,0.8243033,0.5806732,0.024501063,-0.13369058,0.012117374
1747672394.6049945,0.16614197,0.8243033,0.5806732,0.024501063,-0.13369058,0.012117374
1747672394.6074166,0.32185048,0.8687217,0.6163056,0.069242135,-0.09853689,0.06325003
1747672394.641223,0.17785671,0.8609119,0.6680457,0.16724639,0.3829623,-0.080560565
1747672394.6422932,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6432843,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6442962,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6452792,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6462913,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6472802,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.648282,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.649281,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6502798,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6512678,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6522694,0.096341595,0.8706742,0.6411994,0.24074958,0.39254966,0.002530001
1747672394.6532798,0.096341595,0.8706742,0.6411994,0.30679592,0.29880646,0.14207953
1747672394.6542702,0.096341595,0.8706742,0.6411994,0.30679592,0.29880646,0.14207953
1747672394.6552818,0.08072194,0.8682336,0.60361457,0.30679592,0.29880646,0.14207953
1747672394.6563027,0.08072194,0.8682336,0.60361457,0.30679592,0.29880646,0.14207953
1747672394.6572707,0.10903258,0.8692098,0.58945924,0.34088436,0.19121483,0.22943115
1747672394.6583438,0.10903258,0.8692098,0.58945924,0.34088436,0.19121483,0.22943115
1747672394.660289,0.10903258,0.8692098,0.58945924,0.34088436,0.19121483,0.22943115
1747672394.6846795,0.18517844,0.8682336,0.5918998,0.3696465,0.025033696,0.30826068
1747672394.685691,0.18517844,0.8682336,0.5918998,0.3696465,0.025033696,0.30826068
1747672394.6867425,0.30623084,0.85798323,0.60703135,0.3696465,0.025033696,0.30826068
1747672394.687583,0.43216434,0.83113694,0.6104482,0.32064435,-0.109189525,0.29760802
1747672394.6883235,0.43216434,0.83113694,0.6104482,0.32064435,-0.109189525,0.29760802
1747672394.689489,0.43216434,0.83113694,0.6104482,0.32064435,-0.109189525,0.29760802
1747672394.690301,0.43216434,0.83113694,0.6104482,0.32064435,-0.109189525,0.29760802
1747672394.6911044,0.43216434,0.83113694,0.6104482,0.32064435,-0.109189525,0.29760802
1747672394.715789,0.5683483,0.8438279,0.72369075,0.11824426,0.11345058,0.08135951
1747672394.7166066,0.5683483,0.8438279,0.72369075,0.11824426,0.11345058,0.08135951
1747672394.717596,0.5683483,0.8438279,0.72369075,0.11824426,0.11345058,0.08135951
1747672394.7185009,0.5478475,0.8609119,0.775919,0.07456846,0.2530001,-0.010253162
1747672394.719275,0.5478475,0.8609119,0.775919,0.07456846,0.2530001,-0.010253162
1747672394.7213979,0.5478475,0.8609119,0.775919,0.07456846,0.2530001,-0.010253162
1747672394.7455678,0.50196475,0.86579305,0.8598747,0.060720026,0.40746334,-0.09334373
1747672394.7467685,0.47853523,0.8438279,0.95798576,0.14381059,0.4820318,-0.11784479
1747672394.7478042,0.47853523,0.8438279,0.95798576,0.14381059,0.4820318,-0.11784479
1747672394.74886,0.47853523,0.8438279,0.95798576,0.14381059,0.4820318,-0.11784479
1747672394.7497802,0.47853523,0.8438279,0.95798576,0.14381059,0.4820318,-0.11784479
1747672394.7506032,0.47853523,0.8438279,0.95798576,0.14381059,0.4820318,-0.11784479
1747672394.7521484,0.49757174,0.801362,1.0326672,0.30253488,0.5171855,-0.13275848
1747672394.7533755,0.49757174,0.801362,1.0326672,0.30253488,0.5171855,-0.13275848
1747672394.777486,0.52002496,0.75889605,1.057561,0.49321705,0.52251184,-0.15832481
1747672394.7797554,0.4736541,0.71301323,0.98727256,0.7819035,0.478836,-0.22437115
