timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747672431.314983,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3162937,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3170145,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3177652,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.318479,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3191867,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3200467,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.321537,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3222964,-0.39323723,0.8511496,-0.12953338,-0.5997434,-0.15819165,-0.08269109
1747672431.3230648,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.323789,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3245378,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3252504,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3259592,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3266723,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3275387,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3285778,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3293076,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.3308144,-0.306841,0.82186276,-0.1466174,-0.52304447,-0.16564849,-0.050733183
1747672431.399664,-0.29170942,0.54803056,-0.075352676,-0.3749728,0.17843166,-0.5013397
1747672431.411689,-0.6246035,0.3820716,-0.19689319,-0.13635375,0.03142528,-0.43635863
1747672431.4135923,-0.6246035,0.3820716,-0.19689319,-0.13635375,0.03142528,-0.43635863
1747672431.4146495,-0.6246035,0.3820716,-0.19689319,-0.13635375,0.03142528,-0.43635863
1747672431.4156048,-0.6246035,0.3820716,-0.19689319,-0.13635375,0.03142528,-0.43635863
1747672431.4163465,-0.6246035,0.3820716,-0.19689319,-0.13635375,0.03142528,-0.43635863
1747672431.4171617,-0.6246035,0.3820716,-0.19689319,-0.1640506,-0.692954,0.07922898
1747672431.4180315,-0.93113935,0.3278909,-0.37407872,-0.1640506,-0.692954,0.07922898
